model_id,size,instruction,dataset,framing,item_id,target,prediction,raw_result,bin_result,valid,abstain,effective_accuracy
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_571,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_572,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_573,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_574,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_575,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_576,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_577,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_578,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_579,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_580,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_581,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_582,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_583,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_584,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_585,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_586,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_587,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_588,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_589,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_590,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_591,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_592,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_593,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_594,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_595,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_596,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_597,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_598,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_599,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_600,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_601,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_602,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_603,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_604,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_605,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_606,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_607,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_608,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_609,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_610,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_611,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_612,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_613,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_614,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_615,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_616,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_617,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_618,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_619,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_620,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_621,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_622,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_623,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_624,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_625,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_626,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_627,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_628,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_629,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_630,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_631,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_632,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_633,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_634,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_635,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_636,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_637,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_638,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_639,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_640,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_641,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_642,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_643,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_644,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_645,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_646,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_647,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_648,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_649,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_650,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_651,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_652,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_653,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_654,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_655,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_656,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_657,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_658,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_659,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_660,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_661,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_662,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_663,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_664,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_665,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_666,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_667,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_668,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_669,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_670,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_671,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_672,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_673,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_674,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_675,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_676,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_677,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_678,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_679,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_680,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_681,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_682,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_683,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_684,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_685,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_686,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_687,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_688,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_689,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_690,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_691,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_692,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_693,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_694,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_695,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_696,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_697,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_698,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_699,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_700,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_701,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_702,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_703,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_704,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_705,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_706,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_707,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_708,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_709,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_710,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_711,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_712,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_713,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_714,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_715,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_716,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_717,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_718,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_719,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_720,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_721,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_722,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_723,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_724,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_725,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_726,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_727,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_728,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_729,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_730,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_731,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_732,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_733,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_734,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_735,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_736,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_737,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_738,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_739,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_740,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_741,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_742,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_743,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_744,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_745,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_746,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_747,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_748,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_749,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_750,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_751,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_752,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_753,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_754,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_755,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_756,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_757,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_758,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_759,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_760,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_761,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_762,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_763,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_764,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_765,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_766,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_767,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_768,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_769,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_770,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_771,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_772,1,1.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_773,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_774,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_775,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_776,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_777,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_778,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_779,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_780,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_781,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_782,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_783,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_784,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_785,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_786,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_787,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_788,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_789,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_790,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_791,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_792,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_793,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_794,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_795,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_796,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_797,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_798,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_799,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_800,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_801,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_802,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_803,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_804,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_805,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_806,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_807,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_808,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_809,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_810,0,0.0,correct,1.0,1,0,1.0
qwen2.5_7b_instruct,large,1,truthseeker,framing4,truthseeker_811,0,0.0,correct,1.0,1,0,1.0
